QF$DOC,QFLITM,QF$LIN,QF$RQJ,QFNXTR,QFDSC1,Supplier,Product_ID,Base_Price
8022026,K162-530,100,20200401,400,DRAGLINK,6251080,816652,0
8022027,J20-1016,100,20200301,400,LINK-DRAG,6251080,1360894,0
8022028,J20-1025-002,100,20200301,400,LINK-DRAG,6251080,1180012,0
8022029,J05-1072,100,20200301,400,SHAFT-STEERING,6251080,1066144,0
8022030,J05-1074,100,20200301,400,SHAFT-STEERING,6251080,1064984,0
8022031,K221-5086-10,100,20200201,400,SPACER-HARDENED 14.3MM,6010270,10255,0
8022032,K224-81,100,20200301,400,SPRING-HOOD ASSIST,6000713,71947,0
8022033,K229-1318,100,20200401,400,STEP-BUMPER,6006815,359733,0
8022035,K241-545-19-220,100,20200401,400,U-BOLT,6250760,52074,0
8022036,K241-545-22-250,100,20200401,400,"""U"" BOLT",6250760,66435,0
8022037,K241-545-19-260,100,20200201,400,U-BOLT FRONT SUSP,6250760,56136,0
8022038,K241-545-22-260,100,20200401,400,U-BOLT FRONT SUSP,6250760,67740,0
8022039,K241-545-22-300,100,20200401,400,U-BOLT FRONT SUSP,6250760,72962,0
8022040,K241-545-22-240,100,20200301,400,U-BOLT,6250760,65129,0
8022044,K295-61,100,20200302,400,VALVE-PRESSURE RELIEF,6010140,55991,0
8022045,90555399,100,20200302,400,"VALVE-PRESSURE,PROTECTION",6010140,95880,0
8022049,K336-467,100,20200201,400,DUCT-DEFROST,6006695,26980,0
8022050,K374-26,100,20200301,400,SHOCK-ABSORBER FRONT (BLACK),6003313,270525,0
8022052,K239-2834,100,20200301,400,TANK AIR ALUM/PAINTED,6005026,928053,0
8022053,K239-3093-25,100,20200401,400,TANK-AIR,6005026,496519,0
8022054,K239-3093-38,100,20200401,400,TANK-AIR,6005026,560342,0
8022055,K239-3093-45,100,20200301,400,TANK-AIR 45L,6005026,586307,0
8022056,K239-3112-20-40,100,20200301,400,TANK-AIR,6005026,874819,0
8022057,G86-1024,100,20200201,400,"TANK-AIR, STEEL 7 X 18",6005026,440673,0
8022058,K342-528,100,20200301,400,HOSE BATT/BOX DRAIN,601155,79054,0
8022059,F50-6308,100,20200401,400,HOSE-COOLANT,601155,221642,0
8022060,28-00240-405S,100,20200401,400,"SEALING TAPE 5/8"" WIDE X 1/8""",601155,1596,0
8022061,28-00240-208S,100,20200301,400,"SEALING TAPE 1"" WIDE X 1/16""",601155,1160,0
8022062,PS2820-15R102,100,20200301,400,TRW POWER STEERING PUMP,6250345,1310850,0
8022063,PS3628-15R105,100,20200301,400,TRW POWER STEERING PUMP,6250345,1310850,0
8022064,J23-1008,100,20200401,400,ARM - PITMAN,6250345,1092399,0
8022065,J19-6032-131111400,100,20200301,400,"COLUMN-STEERING,ADJ,AMT",6250345,9376559,0
8022066,J19-6032-031111500,100,20200301,400,"COLUMN-STEERING,MAN,EB",6250345,7683348,0
8022067,K077-293-08L,100,20200301,400,CLAMP-HOSE,6000658,3916,0
8022068,K077-293-08L,100,20200401,400,CLAMP-HOSE,6000658,3916,0
8022069,B9228-0275B,100,20200301,400,CLAMP,6000658,12475,0
8022070,190-255-006,100,20200301,400,TRANS SHIFT UNIT-CABLE,6250440,6301567,0
8022071,E92-1044-130,100,20200301,400,CABLE-TRANSMISSION,6250440,997534,0
8022072,E92-1044-149,100,20200401,400,CABLE-TRANSMISSION,6250440,1027560,0
8022073,K195-466-587-10-10,100,20200401,400,TORQUE-ROD PIN & BUSH ASSY,6000705,1402959,0
8022074,A13102G59A,100,20200401,400,TORQUE ROD 667MM(K195-441-9),6000705,2304903,0
8022075,A01525-75G70,100,20200401,400,AEON KIT-TIMBREN(HEIGHT121MM),6010150,828547,0
8022076,G90-1107-002,100,20200301,400,VALVE-AIR HORN,6003200,66290,0
8022077,G90-1163-013,100,20200301,400,VALVE - AIR DASH MTD,6003200,213954,0
8022078,G90-1163-015,100,20200301,400,VALVE - AIR DASH MTD,6003200,232086,0
8022093,Q436018PAC,100,20200301,400,CLOCK-RED DISPLAY,6010450,310705,0
8022112,K123-81,100,20200401,400,"ELBOW-RUBBER, 54 DEG.",6251270,107920,0
8022113,K140-2438-1,100,20200401,400,GUSSET-C/MEMBER 2 HOLE ALUM.,6250365,125471,0
8022115,K161-4748-1100,100,20200401,400,LINING-CLAMP,6005995,20888,0
8022116,S64-1284-00601,100,20200401,400,PANEL-BLANK GAUGE,6000715,31767,0
8022117,S53-1365-003,100,20200302,400,DECAL-TELLTALE KW CLUSTER,6000109,45837,0
8022982,S45-1032-771,1000,20200201,400,GRILLE-DOOR TRIM SPKR,6250880,81230,0
8022983,S60-1595-311R,1000,20200201,400,"TRIM-HANDLE, ACCENT",6250880,118654,0
8023284,J20-1031,100,20200302,400,LINK-DRAG,6251080,1372643,0
8023301,R77-1663,100,20200302,400,REINF-UPR SLPR ASSY,6250650,74122,0
8023306,R56-1186-200,100,20200113,400,HANDLE-GRAB BOC OUT,6000110,381201,0
8023315,LBP2189GH,100,20200302,400,ALTERNATOR-L/N 160A PAD MT,6006115,2272701,0
8023316,AV1160P2010,100,20200203,400,ALTERNATOR 12V 170A PAD MOUNT,6006115,1929214,0
8023317,S92-1051-200,100,20200302,400,HARNESS-RH DOOR 2.1M,6250905,256745,0
8023335,F25-1006,100,20200401,400,VENT - CAB/SLPR PRV,6251150,95590,0
8023336,S56-1086,100,20200302,400,"HANDLE - GRAB, B-PILLAR",6005816,182042,0
8023508,S67-1003,100,20200302,400,BLANKING PLUG,6000109,3336,0
8023509,S53-1365-003,100,20200401,400,DECAL-TELLTALE KW CLUSTER,6000109,45837,0
8023517,ALP016,1000,20200301,400,"Pl,Al,D/S,C/Coat,1500x2400x1.6",6006700,1027705,0
8023518,ALP017,1000,20200301,400,"Pl,Al,D/S,C/Coat,1500x2400x1.2",6006700,820714,0
8024357,S60-1592-0021771,100,20200302,400,"TRIM - B PILLAR, LWR",6251340,574442,0
8024358,S45-6035,1000,20200302,400,LOUVER-HVAC ASSY,6000715,130113,0
8024359,K305-152,100,20200401,400,BAR-TRAILER,6000110,150421,0
8024360,1500-0070,100,20200401,400,BUMPER-RUBBER,6005517,53815,0
8024428,A20-1035,1000,20200203,400,HITCH - TOW ASSEMBLY,6000130,797070,0
8025318,512-5NS,1000,20200501,400,512 MOUNT -RUBBER 60DURO BARRY,6000450,395997,0
8025336,R56-1173-001,100,20200302,400,"HANDLE - SOC, FORMED",6005515,662315,0
8025337,R56-1173-001R,100,20200302,400,"HANDLE - SOC, FORMED",6005515,662750,0
8025338,K221-3671-1,100,20200302,400,SPACER-REAR ENGINE SUPPORT,6006750,15376,0
8025480,K123-114,100,20200401,400,ELBOW-RUBBER 54 DEG,6003396,119379,0
8025481,H02123ZB,100,20200401,400,"HORN-AIR HADLEY 23"" RECT",6000160,646794,0
8025520,K053-983,100,20200401,400,BRACKET-MIRROR DIAGONAL,6000110,118654,0
8025521,R11-2058,100,20200401,400,BRACKET-MIRROR,6000110,276472,0
8026430,R56-1197-300,100,20200113,400,"HANDLE-GRAB, SLPR",6000110,394691,0
8026432,R11-2458,100,20200203,400,BRACKET-MIRROR DIAGONAL,6000110,153612,0
8026433,R11-2458,100,20200302,400,BRACKET-MIRROR DIAGONAL,6000110,153612,0
8026434,R56-1186-200,100,20200401,400,HANDLE-GRAB BOC OUT,6000110,381201,0
8026435,R11-2458,100,20200401,400,BRACKET-MIRROR DIAGONAL,6000110,153612,0
8026662,K197-6388,1000,20200302,400,REINFORCEMENT-REAR CAB MOUNT,6005600,398607,0
8027675,K272-191,1000,20200403,400,"BRKT ALLOY PEDESTAL,AG200",6250365,1093270,0
8027678,K272-191,1000,20200501,400,"BRKT ALLOY PEDESTAL,AG200",6250365,1093270,0
8027909,K053-980,100,20200401,400,BRACKET-MIRROR UPPER REAR,6000110,71947,0
8027914,3H7,100,20200302,400,HUMP HOSE,6251270,111111,0
8027915,K147-107,100,20200401,400,HOOK-HOOD,6251270,34958,0
8027916,K207-353,100,20200401,400,SEAL-GEARSHIFT SPLITTER FLOOR,6251270,45402,0
8027917,K264-74,100,20200401,400,"GROMMET-ORNAMENT,RAD",6251270,16826,0
8027918,K275-7354,100,20200401,400,BRACKET-SIDE EXTENDER K100G,6005600,87903,0
8029462,D2139-2283,100,20200302,400,FITTING PIPE PLUG,601155,1596,0
8029469,S73-1045-100601R,100,20200415,400,SUN VISOR - NGP INTERIOR,6010230,384102,0
8029470,M77-6002,100,20200203,400,"REINFORCEMENT-GRAB HANDLE, VER",6010325,69626,0
8029492,K272-191,100,20200401,400,"BRKT ALLOY PEDESTAL,AG200",6250365,1093270,0
8029521,K066-218,100,20200401,400,BUSHING-ANTI VIBRATION,6251270,9574,0
8029522,K113-92,100,20200401,400,CYLINDER-ASSEMBLY CAB TILT,6006116,1402959,0
8029543,K198-1178-1,1000,20200401,400,RETAINER-SHIFT BOOT,6005600,28140,0
8030474,1500-0070,100,20200501,400,BUMPER-RUBBER,6005517,53815,0
8030475,1500-0234,100,20200501,400,LINKAGE-HEIGHT VALVE LINK,6005517,42501,0
8030478,1202-1065,100,20200501,400,SHOCK ABSORBER,6005517,258265,0
8031660,K362-101,100,20200501,400,"SUNVISOR-CENTRE,K100G",6010230,415782,0
8031661,S63-1001,100,20200501,400,PAD-CLUTCH PEDAL,6006110,17116,0
8031663,W84-1000,100,20200401,400,STRAP-HARNESS TIE,6006110,7398,0
8031664,K053-985,100,20200501,400,BRACKET-MIRROR BRACE,6000110,104294,0
8031665,K053-997,100,20200501,400,BRACKET-MIRROR LOWER,6000110,265738,0
8031666,K066-310,100,20200401,400,BUSH-RUBBER,6006110,5512,0
8031667,2501C001,100,20200501,400,LINK T2000 CAB SUSPENSION,6005517,3014795,0
8031825,25007600,100,20200401,400,HOUSING-CABLOCK HOOK,6005923,1755149,0
8031853,R22-1350,1000,20200401,400,COVER - B-PILLAR STD,6000715,52654,0
8031855,14-01661,100,20200302,400,"HEAT SHIELD, 5""",6006290,37569,0
8031856,K056-505R,100,20200501,400,BRACKET-SHACKLET900,6000130,1210763,0
8031857,K159-961,100,20200401,400,"LEG-REAR ENGINE, 2.5 DEGREE",6000130,141717,0
8031858,L11-6239,100,20200501,400,BRACKET-TILT ASSIST,6000130,81085,0
8031859,R83-1018,100,20200401,400,STOP-CHECKLINK KW RH,6250925,81085,0
8031860,S45-6031,100,20200501,400,LOUVER-HVAC ASSY,6000715,98491,0
8031861,S64-1286-1601,100,20200501,400,PANEL-LOUVER DEFROST,6000715,213809,0
8031862,R22-1350R,100,20200501,400,COVER - B-PILLAR STD,6000715,52654,0
8031866,S60-1579-771,100,20200401,400,TRIM-FRONT HEADER ASSY,6000715,2366261,0
8031867,S60-1332-0771,100,20200401,400,"TRIM - HEADER, OVER DOOR",6000715,93705,0
8031868,S60-1620-0771,100,20200401,400,TRIM-FRONT HEADER,6000715,1583406,0
8031869,U29-1118-771,100,20200401,400,COMPARTMENT - CONTROL PANEL,6000715,258776,0
8031870,U22-1118-1771,100,20200401,400,CLOSEOUT-CONTROL PANEL/CUBBY,6000715,125181,0
8031871,U22-1118-2771,100,20200501,400,CLOSEOUT-CONTROL PANEL/CUBBY,6000715,135625,0
8031873,K032-3919,100,20200401,400,BATTERY-BASE,6000109,90659,0
8031874,S67-1003,100,20200401,400,BLANKING PLUG,6000109,3336,0
8031875,A53-1063-003,100,20200501,400,LABEL-COMMON CHASSIS WARNING,6000109,44386,0
8031881,204811016,100,20200501,400,PLATE - CB R/H  W/AERIAL HOLE,6251565,85930,0
8031882,K108-471,100,20200501,400,CROSSMEMBER-BOGIE (STEEL),6005600,647229,0
8031883,K167-483,100,20200401,400,MOULDING-CAB FLOOR MAT,6005600,99507,0
8031884,K275-7354,100,20200501,400,BRACKET-SIDE EXTENDER K100G,6005600,87903,0
8031885,T11-6077,100,20200501,400,"BRACKET- PILLAR, SLPR KW",6005600,20598,0
8031886,T11-6077R,100,20200501,400,"BRACKET- PILLAR, SLPR KW",6005600,20598,0
8031887,1809B,100,20200501,400,STRAP-AIR TANK 242MM DIAMETER,6005600,124166,0
8033163,P27-1153-100,100,20200302,400,SWITCH-HEADLAMP,6250180,94285,0
8033198,K193-20,100,20200401,400,HORN-AIR AERO.,6003400,983464,0
8033199,K193-20,100,20200501,400,HORN-AIR AERO.,6003400,983464,0
8033200,R44-1065R,100,20200401,400,GLASS - SLEEPER WINDOW,6010560,229475,0
8033201,R44-1072,100,20200401,400,GLASS-PEEPER WINDOW,6010560,65854,0
8033202,R44-1110,100,20200501,400,"GLASS-SIDEDOOR, KENWORTH",6010560,203220,0
8033203,R44-6090,100,20200501,400,"GLASS-WINDSHIELD SINGLE, ENDCA",6010560,1757615,0
8033204,K068-844,100,20200501,400,CABLE-HOOD STOP,6007110,29011,0
8033205,R42-1165,100,20200401,400,SEAL-BODY MOUNTED SECONDARY,6250890,184508,0
8033206,R42-1195,100,20200501,400,"SEAL-INNERBELT, NGP KW",6250890,62808,0
8033207,R42-1195R,100,20200501,400,"SEAL-INNERBELT, NGP KW",6250890,62808,0
8033208,R42-1169,100,20200401,400,SEAL-KW OUTER BELT,6250890,98346,0
8033209,R42-1169R,100,20200401,400,SEAL-KW OUTER BELT,6250890,98346,0
8033210,R42-1107R,100,20200501,400,SEAL-GLASS RUN CHANNEL,6250890,206411,0
8033211,R42-1208,100,20200501,400,SEAL-DOOR MOUNTED PRIMARY,6250890,119234,0
8033212,R42-1115,100,20200501,400,SEAL - UPPER AUXILIARY,6250890,201625,0
8033213,K197-4317,100,20200501,400,REINFORCEMENT- HINGE TOOL COMP,6005515,12910,0
8033214,T39-1020,100,20200401,400,SILL-SLPR REAR,6005515,561213,0
8033215,T19-6021,100,20200401,400,"PILLAR-C, SLEEPER KW",6005515,109661,0
8033216,T19-6021R,100,20200401,400,"PILLAR-C, SLEEPER KW",6005515,109661,0
8033217,T64-6316-1000000H0,100,20200401,400,WALL-REAR SUB-ASSY KW,6005515,4228605,0
8033218,S64-1396-100,100,20200501,400,PANEL-BACKING,6005515,116188,0
8033219,S11-1476,100,20200401,400,BRACKET-DC HEADER,6005515,30896,0
8033220,T11-6239,100,20200401,400,"BRACKET- STRIKER, REINFORCEMEN",6005515,28431,0
8033221,T07-1000,100,20200501,400,"BEAM- FLOOR SUPPORT, KW",6005515,212649,0
8033222,R56-1173-001R,100,20200501,400,"HANDLE - SOC, FORMED",6005515,662750,0
8033223,T79-6073-100,1000,20200401,400,"SKIN-PILLAR, D KW",6005515,393531,0
8033225,T79-6073-100R,1000,20200401,400,"SKIN-PILLAR, D KW",6005515,393531,0
8033863,13622282,100,20200501,400,HEIGHT CONTROL VALVE,6005517,297360,0
8033864,PP107007-6102100000,100,20200501,400,RADIO - DEA610,6250850,2704236,0
8033865,PP207009,100,20200501,400,HARN-DEA600/610 INTERCONNECT,6250850,147229,0
8033866,PP207010,100,20200501,400,HARNESS-DEA600 MIC VCAN,6250850,222512,0
8033867,PP207024,100,20200501,400,USB JUMPER 800,6250850,53815,0
8033868,R56-1146-212,100,20200501,400,HANDLE-GRAB,6000110,167102,0
8033874,K294-145,100,20200601,400,HANDLE-GRAB,6000755,88918,0
8033879,1102-1001,100,20200501,400,AIRBAG SPRING ALUM CAP,6005517,429649,0
8033881,07-03286-1,100,20200401,400,RUBBER MOUNT-CENTER BONDED,6006110,38584,0
8033885,S91-1014-110,100,20200601,400,WHEEL - STEERING W/ MPX,6007406,1528140,0
8033886,K294-225,100,20200601,400,HANDLE-GRAB,6000755,112852,0
8033887,R11-2159,100,20200501,400,BRACKET - MIRROR,6000110,457499,0
8033888,V4203A4WL,100,20200601,400,WHEEL-STEERING LEATHR/WOODGRN,6007406,3400638,0
8033893,S42-1026,100,20200401,400,"GROMMET-HANDLE, A-PIL, KW",6006110,5077,0
8033898,PP104392,100,20200601,400,"AMPLIFIER - 8 CHANNEL, PANASON",6250850,2121410,0
8033899,R65-1054,100,20200501,400,"ROD-OUTSIDE HANDLE, KW",6250880,4352,0
8033900,G67-1000,100,20200401,400,PLUG-RUBBER,6006110,2611,0
8033903,S42-1028,100,20200501,400,"GROMMET, 'A' PILLAR",6006110,4932,0
8033904,D37-1031,100,20200501,400,FILTER - PRECLEANER,6002410,753409,0
8033907,PP105266-5301231,100,20200501,400,RADIO-DEA530,6250850,2251523,0
8033908,S56-1070,100,20200501,400,"HANDLE- COVER, KW",6250880,88338,0
8033909,S56-1070R,100,20200501,400,"HANDLE- COVER, KW",6250880,88338,0
8033913,HC385001,100,20200501,400,"DUCT - KIT, HVAC",6250990,2694372,0
8033914,R67-1000,100,20200501,400,PLUG - CAB LIFT HOLE,6006110,15811,0
8033915,S60-1468-771,100,20200501,400,"TRIM - COVER, OVER DOOR",6251340,191036,0
8033916,S03-1012-771,100,20200501,400,HOOK-COAT HOOK,6251000,29011,0
8033917,S03-1013-771,100,20200501,400,HOOK - HARD HAT RETAINER,6251000,39890,0
8033918,S03-1014-771,100,20200501,400,HOOK - HARD HAT,6251000,43516,0
8033919,R22-1581-100R,100,20200501,400,COVER-HINGE PILLAR,6251000,392515,0
8033920,S60-1485-02771,100,20200501,400,"TRIM - B PILLAR, DAYCAB UPR",6251340,530606,0
8033921,S60-1485-02771R,100,20200501,400,"TRIM - B PILLAR, DAYCAB UPR",6251340,530606,0
8033922,S60-1581-1771,100,20200501,400,TRIM-BACKWALL UPR,6251340,951697,0
8033923,S45-1032-771,100,20200501,400,GRILLE-DOOR TRIM SPKR,6250880,81230,0
8033924,S67-1027-771,100,20200501,400,PLUG-LOWER DOOR PAD,6251345,3046,0
8033925,S45-1032-771R,100,20200501,400,GRILLE-DOOR TRIM SPKR,6250880,81230,0
8033926,S73-1045-100601,100,20200501,400,SUN VISOR - NGP INTERIOR,6010230,384102,0
8033927,S73-1043-601,100,20200501,400,SUN VISOR - NGP INTERIOR CNTR,6010230,194807,0
8033928,S60-1593,100,20200501,400,"TRIM ASSY - DOOR PAD, LH",6251345,1257180,0
8033929,U18-1015-771,100,20200601,400,"BEZEL-SPEAKER, 6 1/2 IN ASSY",6250850,71657,0
8033930,12018006,100,20200501,400,SHOCK ABSORBER - SLEEPER,6005517,276037,0
8033931,20-25225,100,20200501,400,BOTTLE-WASHER,6000748,611546,0
8033932,S60-1599-111771,100,20200501,400,"TRIM ASSY - DOOR PAD, RH",6251345,1498695,0
8033933,R56-1186-200R,100,20200501,400,HANDLE-GRAB BOC OUT,6000110,381201,0
8033934,PP407031,100,20200501,400,ANTENNA-AM/FM/GPS/LTE,6250850,457934,0
8033935,R22-1581-110,100,20200501,400,COVER-HINGE PILLAR,6251000,411517,0
8033936,L71-1015,100,20200501,400,"STRUT-ASSIST, LOCKING HOOD",6000835,340731,0
8033937,L71-1022,100,20200501,400,SHOCK ABSORBER-HOOD LOCK,6000835,735857,0
8033938,S60-1595-311,100,20200501,400,"TRIM-HANDLE, ACCENT",6250880,118654,0
8033939,S60-1561-901,100,20200501,400,"TRIM-THRESHHOLD LH, DOOR",6251340,150856,0
8033940,T56-1013,100,20200501,400,"HANDLE - GRAB,SLEEPER EXT",6000110,372063,0
8033941,R56-1198,100,20200501,400,HANDLE - GRAB DAYCAB S E,6000110,472005,0
8033942,R56-1199-300,100,20200501,400,HANDLE - GRAB SLPR,6000110,375979,0
8033943,R56-1187-211,100,20200501,400,HANDLE-GRAB BOC OUT,6000110,327531,0
8033944,R56-1186-200,100,20200501,400,HANDLE-GRAB BOC OUT,6000110,381201,0
8033945,Q21-6032-1392,100,20200601,400,CONTROL-CAB HVAC,6250990,698400,0
8033946,R11-2457,100,20200501,400,BRACKET-MIRROR REAR UPPER,6000110,101538,0
8033947,R11-2458,100,20200501,400,BRACKET-MIRROR DIAGONAL,6000110,153612,0
8033948,R11-2459,100,20200501,400,BRACKET-MIRROR LWR FWD,6000110,157528,0
8033981,K056-582R,100,20200501,400,BRACKET-SHACKLE ROLLED EYE C50,6000130,1196838,0
8033982,K071-429,100,20200401,400,"CAP-FRAME BRKT,AG200",6250365,115028,0
8033983,K195-474,100,20200501,400,TORQUE ROD ASSY AIRGLIDE,6250365,721932,0
8033984,K324-501,100,20200501,400,"BRACKET-UPR SHOCKER,AG200",6250365,126487,0
8033985,K140-2437-5,100,20200501,400,GUSSET-C/MEMBER 3 HOLE ALUM.,6250365,208732,0
8033986,K140-2437-5R,100,20200501,400,GUSSET-C/MEMBER 3 HOLE ALUM.,6250365,208732,0
8033987,K140-2438-4,100,20200401,400,GUSSET-C/MEMBER 2 HOLE ALUM.,6250365,125471,0
8033988,K140-2438-4R,100,20200401,400,GUSSET-C/MEMBER 2 HOLE ALUM.,6250365,125471,0
8033989,R73-6042-100,100,20200501,400,SUN VISOR-ASSEMBLY,6251085,3672324,0
8033990,D13-1012,100,20200401,400,BUSHING-FRONT ENGINE,6000450,88773,0
8033991,K066-404,100,20200501,400,BUSHING-FRONT ENGINE,6000450,26400,0
8033992,K066-421,100,20200501,400,BUSHING SNUBBER BAR,6000450,72382,0
8033993,K176-6433,100,20200501,400,PANEL - TOOL   COMP DOOR,6000090,39019,0
8033994,K213-2429,100,20200501,400,SHIELD-HOOD HOOK T600,6000090,6237,0
8033995,K167-547-3,100,20200401,400,TRIM-BUNK SUPPORT UPPER,6000090,240064,0
8033996,K161-4748-330,100,20200401,400,LINING-CLAMP,6005995,19727,0
8033997,R33-1309-2280,100,20200401,400,EXTENDER-RUBBER,6005995,322889,0
8033998,K123-114,100,20200501,400,ELBOW-RUBBER 54 DEG,6003396,119379,0
8033999,K207-1097,100,20200501,400,SEAL-DOOR LATCH,6003396,35973,0
8034000,K342-27,100,20200501,400,HOSE-HUMP,6003396,46127,0
8034001,U63-6042,100,20200501,400,"PAD - RUBBER BUMPER, TILT BUNK",6003396,3916,0
8034185,K221-3671-5,100,20200501,400,"SPACER-FLAT 5/16""",6006750,48593,0
8034186,K275-6307,100,20200501,400,BRACKET-SUNVISOR,6006750,5222,0
8034187,T85-6295,100,20200501,400,BRACKET-TRANSITION PANEL SPRT,6006750,6092,0
8034188,T47-6005,100,20200401,400,"GUSSET-SLPR, CORNER KW",6006750,29156,0
8034189,594811001,100,20200501,400,MIRROR - ASSEMBLY T610 L/H,6251565,3263563,0
8034190,594811002,100,20200501,400,MIRROR - ASSEMBLY T610 R/H,6251565,2991587,0
8034191,K301-370-1,100,20200401,400,SWITCH-BINARY,6006800,114157,0
8034192,K301-401,100,20200401,400,SWITCH-FAN OVERRIDE,6006800,157383,0
8034193,K066-247,100,20200401,400,BUSH-ENGINE MOUNT,6251270,32202,0
8034194,K207-933,100,20200401,400,SEAL-PEEPERWINDOW DAYLITE DOOR,6251270,71511,0
8034195,K066-218,100,20200501,400,BUSHING-ANTI VIBRATION,6251270,9574,0
8034196,K066-282,100,20200501,400,BUSHING-70 DURO,6251270,68755,0
8034197,K123-109,100,20200501,400,"ELBOW-RUBBER 90 DEG5 1/2""",6251270,72237,0
8034198,K147-107,100,20200501,400,HOOK-HOOD,6251270,34958,0
8034199,K264-74,100,20200501,400,"GROMMET-ORNAMENT,RAD",6251270,16826,0
8034200,K342-24,100,20200401,400,HUMP HOSE-REDUCER,6251270,76298,0
8034201,L56-0001,100,20200501,400,LATCH-HOOD HOLDDOWN,6251270,53525,0
8034202,L03-0001,100,20200401,400,HOOK-HOLD HOLDDODWN,6251270,11314,0
8034203,N56-1001,100,20200501,400,HANDLE-RUBBER HOLD DOWN,6251270,11024,0
8034204,90HL70R50SP,100,20200401,400,"ELBOW-AIR INTAKE RUBBER 5""-7""",6251270,149405,0
8034205,99760,100,20200401,400,REDUCER-INSERT RUBBER,6251270,74848,0
8034226,1020200065,100,20200401,400,"CAP-POWERPOINT, MOUNTING RING",6000690,14215,0
8034227,218796,100,20200401,400,SWITCH BASE (HOUSING),6000690,17406,0
8034228,E21-6001,100,20200401,400,PEDAL-CLUTCH,6006200,184943,0
8034229,K275-5473,100,20200401,400,BRACKET-GRAB HANDLE T300,6006200,98201,0
8034230,K207-1086,100,20200501,400,SEAL-WEATHER,6003395,82245,0
8034231,K127-342,100,20200501,400,FENDER-RUBBER,6003395,92544,0
8034232,R22-6299-100,100,20200501,400,HOUSING-MIRROR RH PRIME,6250930,181172,0
8034233,R22-6298-300,100,20200501,400,HOUSING-MIRROR LH CHROME,6250930,890194,0
8034234,R59-1071,100,20200501,400,MIRROR-MEKRA,6250385,1166451,0
8034235,R59-1071R,100,20200501,400,MIRROR-MEKRA,6250385,1166451,0
8035010,K123-195,1000,20200114,400,ELBOW-53 DEGREE REDUCER,6003395,83841,0
8035379,K224-95,100,20200201,400,SPRING HOOD ASSIST,6000713,61358,0
8035380,J19-1061-32230,100,20200302,400,COLUMN - STEERING GEN 2.5,6250345,9867276,0
8035381,M77-6002,100,20200302,400,"REINFORCEMENT-GRAB HANDLE, VER",6010325,69626,0
8035384,P27-1145,100,20200501,400,SWITCH-WINDOW LIFT L/R SIDE,6006124,123586,0
8035385,P27-1079,100,20200501,400,SWITCH-DOOR LOCK,6006124,91239,0
8035386,P27-1079R,100,20200501,400,SWITCH-DOOR LOCK,6006124,91239,0
8035387,Q21-1050,100,20200501,400,"CTRL - DOOR,W/ MIRR CTRL",6006124,322309,0
8035388,1102-1001,100,20200501,400,AIRBAG SPRING ALUM CAP,6005517,429649,0
8035389,R11-2159R,100,20200501,400,BRACKET - MIRROR,6000110,457499,0
8035390,P27-1187-002,100,20200501,400,SWITCH -MIRROR MODULES,6006124,188715,0
8035392,S60-1535-012771R,100,20200501,400,"TRIM - B PILLAR, SLPR UPR",6251340,530606,0
8035393,B20-1026,100,20200501,400,SHACKLE-LINK SPRING FRONT,6000835,456049,0
8035409,27-00801-006,100,20200203,400,LIGHT FLAT WASHER SS,6250995,334,0
8035410,27-02040-010,100,20200203,400,NUT - SS METRIC M10,6250995,1291,0
8035436,V46-1000-25-0200,100,20200501,400,SHIELD-HEAT,6006490,17132,0
8035437,V46-1000-13-0800,100,20200501,400,SHIELD-HEAT REFLEXWRAP,6006490,42936,0
8035437,V46-1000-13-0800,1100,20200501,400,SHIELD-HEAT REFLEXWRAP,6006490,42936,0
8035438,K068-4605-4,100,20200401,400,CABLE-HOOD OPENING,6007110,58747,0
8035439,AU1540422,100,20200401,400,PUMP ASSY-AIR ASSIST CAB TILT,6006116,2066725,0
8035440,C81-1005,100,20200401,400,"AIR SPRING AG460 10.5""",6000722,511604,0
8035441,C81-1004,100,20200501,400,"AIR SPRING AG400 9""",6000722,503046,0
8035442,M11-6611,100,20200501,400,"BRACKET-GUARD, KW AERO",6006750,26110,0
8035443,SSBCL14060,100,20200501,400,CAP-AIR CLEANER S/STEEL,6009000,2483899,0
8035444,H02123ZB,100,20200501,400,"HORN-AIR HADLEY 23"" RECT",6000160,646794,0
8035445,G74-1005,100,20200401,400,KIT-HORN SUPPORT,6000160,58167,0
8035465,M66-6542-0440,100,20200501,400,"PIPE-FLEX EXH, DSS 5 IN",6010100,507688,0
8035467,14-01661,100,20200401,400,"HEAT SHIELD, 5""",6006290,37569,0
8035468,U60-1124,100,20200501,400,TRIM-SLPR LATCH ACCESS,6005702,34523,0
8035469,R77-1761,100,20200501,400,REINF-SOS EXHAUST,6009010,63824,0
8035470,M66-6945-0440,100,20200501,400,"PIPE-EXH 5"" FLEX",6010290,1559907,0
8035472,S22-6041M00,100,20200501,400,COVER-SHIFTER PLATE,6251460,152887,0
8035473,JBPT0002Z-NC,100,20200401,400,"STUD-FEEDTHRU, BLACK",6251295,207137,0
8035474,R83-1018,100,20200501,400,STOP-CHECKLINK KW RH,6250925,81085,0
8035475,S60-1620-1771,100,20200401,400,TRIM-FRONT HEADER,6000715,1765738,0
8035476,S60-1332-0771,100,20200113,400,"TRIM - HEADER, OVER DOOR",6000715,93705,0
